"FileName","Drive_#","Access_Mode","Size","Last_Access","Last_Modify","Created"
"C:\Program Files (x86)\Windows Kits\8.0\bin\x86\wiusexfm.vbs","2","33206","2822","2016/01/08 23:21:13","2012/07/06 12:52:58","2012/07/06 12:52:58"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\register_app.vbs","2","33206","10946","2016/01/08 23:23:16","2013/06/18 08:32:36","2013/06/18 08:32:36"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\WiCompon.vbs","2","33206","8705","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\widialog.vbs","2","33206","4252","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\widiffdb.vbs","2","33206","4832","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wiexport.vbs","2","33206","2837","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wifeatur.vbs","2","33206","8232","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wifilver.vbs","2","33206","10967","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wigenxfm.vbs","2","33206","2186","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wiimport.vbs","2","33206","3472","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wilangid.vbs","2","33206","7448","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wilstprd.vbs","2","33206","7637","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wilstscr.vbs","2","33206","2467","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wilstxfm.vbs","2","33206","4178","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wimakcab.vbs","2","33206","12573","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wimerge.vbs","2","33206","3098","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wipolicy.vbs","2","33206","8505","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wirunsql.vbs","2","33206","3125","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wistream.vbs","2","33206","4813","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wisubstg.vbs","2","33206","4605","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wisuminf.vbs","2","33206","6401","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\witextin.vbs","2","33206","3808","2016/01/08 23:23:17","2013/06/18 07:48:52","2013/06/18 07:48:52"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\witoansi.vbs","2","33206","1989","2016/01/08 23:23:17","2013/06/18 07:48:54","2013/06/18 07:48:54"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x64\wiusexfm.vbs","2","33206","2822","2016/01/08 23:23:17","2013/06/18 07:48:54","2013/06/18 07:48:54"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\register_app.vbs","2","33206","10946","2016/01/08 23:23:23","2013/06/18 06:09:26","2013/06/18 06:09:26"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\WiCompon.vbs","2","33206","8705","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\widialog.vbs","2","33206","4252","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\widiffdb.vbs","2","33206","4832","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wiexport.vbs","2","33206","2837","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wifeatur.vbs","2","33206","8232","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wifilver.vbs","2","33206","10967","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wigenxfm.vbs","2","33206","2186","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wiimport.vbs","2","33206","3472","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wilangid.vbs","2","33206","7448","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wilstprd.vbs","2","33206","7637","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wilstscr.vbs","2","33206","2467","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wilstxfm.vbs","2","33206","4178","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wimakcab.vbs","2","33206","12573","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wimerge.vbs","2","33206","3098","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wipolicy.vbs","2","33206","8505","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wirunsql.vbs","2","33206","3125","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wistream.vbs","2","33206","4813","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wisubstg.vbs","2","33206","4605","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wisuminf.vbs","2","33206","6401","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\witextin.vbs","2","33206","3808","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\witoansi.vbs","2","33206","1989","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\Program Files (x86)\Windows Kits\8.1\bin\x86\wiusexfm.vbs","2","33206","2822","2016/01/08 23:23:24","2013/06/18 05:24:30","2013/06/18 05:24:30"
"C:\ProgramData\Documents\H_DEASE\UTIL_from_ZAPHOD42\NBIDDQL.VBS","2","33206","6121","2016/08/14 21:16:52","2012/01/31 10:44:34","2014/10/28 12:00:38"
"C:\ProgramData\Documents\NOLANB\BACKUPS\_Misc_Backups\UTIL_DAGDEV\UTIL_Milestone_20140129_113158\NBIDDQL.VBS","2","33206","6121","2016/08/15 04:32:28","2012/01/31 10:44:34","2015/09/01 00:11:57"
"C:\ProgramData\Documents\NOLANB\TASKS\DataEase_on_X64\Windows_Server_REFERENCE\CALL_OUT_UTIL_20130423_111142\NBIDDQL.VBS","2","33206","6121","2016/08/15 04:34:26","2012/01/31 12:44:34","2014/10/17 10:45:17"
"C:\ProgramData\Documents\NOLANB\TASKS\DataEase_on_X64\Windows_Server_REFERENCE\UTIL_SQLSERVER2K\NBIDDQL.VBS","2","33060","6121","2016/08/15 04:35:15","2012/01/31 11:44:34","2014/10/17 10:44:42"
"C:\ProgramData\Documents\NOLANB\TASKS\_EMV_Credit_Card_Processing\_Deliverables_Prep\UTIL_ZAPHOD42_20160309_085628\NBIDDQL.VBS","2","33206","6121","2016/08/15 05:38:25","2012/01/31 09:44:34","2012/01/31 09:44:34"
"C:\ProgramData\Documents\NOLANB\TASKS\_PTI_Gate_2016\UTIL_Rock_Hill\NBIDDQL.VBS","2","33206","6121","2016/08/15 03:24:31","2012/01/31 10:44:34","2012/01/31 10:44:34"
"C:\ProgramData\Documents\NOLANB\_Installation_Packages\Remote\2013\20131016\REPORTS\UTIL_20130919_150654\NBIDDQL.VBS","2","33206","6121","2016/08/15 21:11:43","2012/01/31 11:44:34","2014/10/17 10:03:06"
"C:\ProgramData\Documents\NOLANB\_Installation_Packages\UTIL_Reference\NBIDDQL.VBS","2","33060","6121","2016/08/14 23:45:07","2012/01/31 10:44:34","2014/10/17 10:04:09"
"C:\ProgramData\Documents\Other_Clients\Justice_Marty\01137_Inspection_Worksheet\Experiments\hey0425.VBS","2","33060","5927","2016/08/15 03:49:45","2008/08/19 14:07:52","2008/08/19 13:50:04"
"C:\ProgramData\Documents\Other_Clients\Justice_Marty\01137_Inspection_Worksheet\Experiments\tips0719.VBS","2","33060","6231","2016/08/15 03:49:48","2008/08/19 12:34:34","2008/08/19 11:51:49"
"C:\Users\All Users\Documents\H_DEASE\UTIL_from_ZAPHOD42\NBIDDQL.VBS","2","33206","6121","2016/08/14 21:16:52","2012/01/31 10:44:34","2014/10/28 12:00:38"
"C:\Users\All Users\Documents\NOLANB\BACKUPS\_Misc_Backups\UTIL_DAGDEV\UTIL_Milestone_20140129_113158\NBIDDQL.VBS","2","33206","6121","2016/08/15 04:32:28","2012/01/31 10:44:34","2015/09/01 00:11:57"
"C:\Users\All Users\Documents\NOLANB\TASKS\DataEase_on_X64\Windows_Server_REFERENCE\CALL_OUT_UTIL_20130423_111142\NBIDDQL.VBS","2","33206","6121","2016/08/15 04:34:26","2012/01/31 12:44:34","2014/10/17 10:45:17"
"C:\Users\All Users\Documents\NOLANB\TASKS\DataEase_on_X64\Windows_Server_REFERENCE\UTIL_SQLSERVER2K\NBIDDQL.VBS","2","33060","6121","2016/08/15 04:35:15","2012/01/31 11:44:34","2014/10/17 10:44:42"
"C:\Users\All Users\Documents\NOLANB\TASKS\_EMV_Credit_Card_Processing\_Deliverables_Prep\UTIL_ZAPHOD42_20160309_085628\NBIDDQL.VBS","2","33206","6121","2016/08/15 05:38:25","2012/01/31 09:44:34","2012/01/31 09:44:34"
"C:\Users\All Users\Documents\NOLANB\TASKS\_PTI_Gate_2016\UTIL_Rock_Hill\NBIDDQL.VBS","2","33206","6121","2016/08/15 03:24:31","2012/01/31 10:44:34","2012/01/31 10:44:34"
"C:\Users\All Users\Documents\NOLANB\_Installation_Packages\Remote\2013\20131016\REPORTS\UTIL_20130919_150654\NBIDDQL.VBS","2","33206","6121","2016/08/15 21:11:43","2012/01/31 11:44:34","2014/10/17 10:03:06"
"C:\Users\All Users\Documents\NOLANB\_Installation_Packages\UTIL_Reference\NBIDDQL.VBS","2","33060","6121","2016/08/14 23:45:07","2012/01/31 10:44:34","2014/10/17 10:04:09"
"C:\Users\All Users\Documents\Other_Clients\Justice_Marty\01137_Inspection_Worksheet\Experiments\hey0425.VBS","2","33060","5927","2016/08/15 03:49:45","2008/08/19 14:07:52","2008/08/19 13:50:04"
"C:\Users\All Users\Documents\Other_Clients\Justice_Marty\01137_Inspection_Worksheet\Experiments\tips0719.VBS","2","33060","6231","2016/08/15 03:49:48","2008/08/19 12:34:34","2008/08/19 11:51:49"
"C:\Users\DAVE\Documents\Programming\Classic_ASP_Review\scripts\WebApplication1_Solution_Elevated.VBS","2","33060","384","2016/01/24 21:07:48","2015/12/24 18:43:38","2015/12/24 18:40:52"
"C:\Users\DAVE\Documents\Programming\CMD\WWSetVBS\WWWhichEngine.VBS","2","33060","2239","2016/06/14 00:14:47","2010/05/02 17:52:22","2014/09/01 13:58:14"
"C:\Users\DAVE\Documents\Programming\CMD\XCOPY_InUse_File\REFERENCE\ElevationToolkit1\TestElevation.vbs","2","33060","1867","2016/06/14 00:14:47","2010/04/21 13:15:18","2014/09/01 13:58:14"
"C:\Users\DAVE\Documents\Programming\VBScript\Common.vbs","2","33060","39084","2016/09/10 19:05:00","2015/12/06 17:50:48","2015/12/06 17:50:41"
"C:\Users\DAVE\Documents\Programming\VBScript\CreateFolder1.VBS","2","33206","260","2016/01/09 00:01:13","2015/03/22 17:49:28","2015/03/22 17:48:38"
"C:\Users\DAVE\Documents\Programming\VBScript\GZip.vbs","2","33060","595","2016/01/09 00:01:13","2009/12/12 04:48:14","2014/09/01 13:58:21"
"C:\Users\DAVE\Documents\Programming\VBScript\MakeShortcut.VBS","2","33060","23095","2016/01/09 00:01:13","2015/09/22 02:06:11","2015/09/22 00:05:04"
"C:\Users\DAVE\Documents\Programming\VBScript\BELogScan\BELogScan.vbs","2","33060","4539","2016/01/09 00:01:14","2005/12/24 20:26:06","2014/09/01 13:58:22"
"C:\Users\DAVE\Documents\Programming\VBScript\DelTempFiles\ParseTaggedArgs.VBS","2","33060","23067","2016/01/09 00:01:14","2009/10/19 20:51:34","2014/09/01 13:58:22"
"C:\Users\DAVE\Documents\Programming\VBScript\ExtractWinEvents\ExtractWinEvents.VBS","2","33060","116500","2016/01/09 00:01:14","2009/10/29 22:38:20","2014/09/01 13:58:21"
"C:\Users\DAVE\Documents\Programming\VBScript\ExtractWinEvents\Formatting\TestCode\ExtractWinEvents.VBS","2","33060","116500","2016/01/09 00:01:14","2009/10/29 22:38:20","2014/09/01 13:58:22"
"C:\Users\DAVE\Documents\Programming\VBScript\ParseTaggedArgs\ParseTaggedArgs.VBS","2","33060","23067","2016/01/09 00:01:14","2009/10/19 20:51:34","2014/09/01 13:58:21"
"C:\Users\DAVE\Documents\Programming\VBScript\Recycle_Bin_Pruner\Clear_Recycler_Bin_of_Iitems_Ove_X_Dday_Old.VBS","2","33060","2343","2016/01/09 00:01:14","2013/04/18 10:34:18","2014/09/01 13:58:21"
"C:\Users\DAVE\Documents\Programming\VBScript\SetDocProps\SetMSODocProps.VBS","2","33060","27269","2016/01/09 00:01:14","2009/08/10 10:36:34","2014/09/01 13:58:21"
"C:\Users\DAVE\Documents\Programming\Visual_Studio_6\DLL\EventLogging\scripts\ELARegistrar_Solution_Elevated.VBS","2","33060","363","2016/03/23 23:15:19","2016/01/24 21:11:03","2016/01/24 21:09:40"
"C:\Users\DAVE\Documents\Programming\WinBatch_Studio\Retired\2007TZFIX\scripts\refreshTZinfo.vbs","2","33060","7642","2016/01/09 00:05:15","2007/03/05 18:28:56","2014/09/01 14:00:18"
"C:\Users\DAVE\OneDrive\OneDrive - Simple Soft Services, Inc\REFERENCE\NTFS Streams and Hard Links\HardLinks.vbs","2","33206","3018","2016/08/16 01:48:18","2015/11/15 20:21:45","2016/06/11 17:16:56"
"C:\Users\DAVE\OneDrive\OneDrive - Simple Soft Services, Inc\REFERENCE\NTFS Streams and Hard Links\RWStream.vbs","2","33206","3026","2016/08/16 01:48:18","2015/11/15 20:21:46","2016/06/11 17:15:58"
"C:\Users\DAVE\OneDrive\REFERENCE\BASIC\Common.vbs","2","33060","39084","2016/09/10 19:05:01","2015/12/06 17:50:48","2015/12/06 17:50:41"
"C:\Users\DAVE\OneDrive\REFERENCE\HTML\IEspy_src\IEspy.vbs","2","33060","31254","2016/08/16 01:49:43","2004/06/03 16:27:06","2014/10/16 14:22:07"
"C:\Users\DAVE\OneDrive\REFERENCE\HTML\IEspy_src\IEspy_Network.vbs","2","33060","21296","2016/08/16 01:49:43","2004/06/03 16:27:22","2014/10/16 14:22:07"
"C:\Users\DAVE\OneDrive\REFERENCE\NTFS Streams and Hard Links\HardLinks.vbs","2","33060","3018","2016/08/15 23:12:19","2000/02/04 17:58:54","2014/10/16 14:22:40"
"C:\Users\DAVE\OneDrive\REFERENCE\NTFS Streams and Hard Links\RWStream.vbs","2","33060","3026","2016/08/15 23:12:20","2000/02/04 03:32:26","2014/10/16 14:22:40"
"C:\Users\DAVE\OneDrive\REFERENCE\NTFS Streams and Hard Links\StrmExt\ReleaseMinDependency\HardLinks.vbs","2","33060","3018","2016/08/16 01:55:31","2000/02/04 17:58:54","2014/10/16 14:22:40"
"C:\Users\DAVE\OneDrive\REFERENCE\NTFS Streams and Hard Links\StrmExt\ReleaseMinDependency\RWStream.vbs","2","33060","3026","2016/08/16 01:55:31","2000/02/04 03:32:26","2014/10/16 14:22:40"
"C:\Users\DAVE\OneDrive\REFERENCE\PKZIP_ERROR_TRAPPING\focus.vbs","2","33060","482","2016/08/15 23:13:30","2008/08/15 17:44:34","2014/10/16 14:22:59"
"C:\Users\DAVE\OneDrive\REFERENCE\PKZIP_ERROR_TRAPPING\regopen.vbs","2","33060","382","2016/08/15 23:13:36","2008/08/15 17:43:06","2014/10/16 14:22:59"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\accountsid.vbs","2","33060","329","2016/08/15 23:13:47","2008/08/15 17:17:18","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\alwayshideext.vbs","2","33060","827","2016/08/15 23:13:47","2008/08/15 17:18:26","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\changedefaultdir.vbs","2","33060","400","2016/08/15 23:13:47","2008/08/15 17:48:14","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\changeownerorg.vbs","2","33060","714","2016/08/15 23:13:47","2008/08/15 17:38:10","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\changess.vbs","2","33060","454","2016/08/15 23:13:47","2008/08/15 18:07:04","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\clipboardreader.vbs","2","33060","300","2016/08/15 23:13:48","2008/08/15 17:16:00","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\compactcheck.vbs","2","33060","1456","2016/08/15 23:13:48","2008/08/15 17:32:22","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\favdisable.vbs","2","33060","480","2016/08/15 23:13:49","2008/08/15 17:45:52","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\favmenus.vbs","2","33060","480","2016/08/15 23:13:49","2008/08/15 17:46:00","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\focus.vbs","2","33060","482","2016/08/15 23:13:49","2008/08/15 17:44:34","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\focusundo.vbs","2","33060","481","2016/08/15 23:13:49","2008/08/15 17:45:18","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\iconcache.vbs","2","33060","349","2016/08/15 23:13:49","2008/08/15 17:11:08","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\ietoolbars.vbs","2","33060","944","2016/08/15 23:13:50","2008/08/15 17:35:26","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\LookUpExtensions.vbs","2","33060","658","2016/08/15 23:13:51","2008/08/15 17:46:34","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\numlockenabledisable.vbs","2","33060","993","2016/08/15 23:13:51","2008/08/15 17:37:56","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\readhostfile.vbs","2","33060","697","2016/08/15 23:13:52","2008/08/15 18:00:38","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\regopen.vbs","2","33060","382","2016/08/15 23:13:52","2008/08/15 17:43:06","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\ReportClassName.vbs","2","33060","5597","2016/08/15 23:13:52","2008/08/15 17:12:40","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\screensaverchange.vbs","2","33060","1128","2016/08/15 23:13:52","2008/08/15 18:05:36","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\separateprocess.vbs","2","33060","497","2016/08/15 23:13:53","2008/08/15 17:02:18","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\specialfolder.vbs","2","33060","4080","2016/08/15 23:13:54","2008/08/15 17:12:00","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\systemuptime.vbs","2","33060","781","2016/08/15 23:13:55","2008/08/15 17:55:48","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\Registry_Hacks_to_Review\window_placement.vbs","2","33060","175","2016/08/15 23:13:55","2008/08/15 17:01:48","2014/10/16 14:23:07"
"C:\Users\DAVE\OneDrive\REFERENCE\SQL_Server_2000_Resource_Kit\X0804969CD\TOOLSANDSAMPLES\METADATASCRIPTER\FOOTER.VBS","2","33060","95799","2016/08/16 08:33:03","2001/02/13 08:52:18","2014/10/16 14:23:24"
"C:\Users\DAVE\OneDrive\REFERENCE\SQL_Server_2000_Resource_Kit\X0804969CD\TOOLSANDSAMPLES\METADATASCRIPTER\HEADER.VBS","2","33060","1540","2016/08/16 08:33:03","2001/02/13 08:52:18","2014/10/16 14:23:24"
"C:\Users\DAVE\OneDrive\REFERENCE\Win32_API\Calling_External_Programs\RunWait.VBS","2","33060","3387","2016/08/16 01:51:26","2006/08/19 17:34:46","2014/10/16 14:22:32"
"C:\Users\DAVE\OneDrive\REFERENCE\WinBatch_Stuff\evtextender\EvtExt\error.vbs","2","33060","84","2016/08/16 02:02:53","2002/12/16 18:30:48","2014/10/16 14:25:01"
"C:\Users\DAVE\OneDrive\REFERENCE\WinBatch_Stuff\WshDialog\WshDialog.vbs","2","33060","8273","2016/08/16 01:52:48","2004/11/12 02:04:00","2014/10/16 14:25:12"
"C:\Users\DAVE\OneDrive\REFERENCE\Windows_7\gshultz_V7R_1-22\CreateCanonical.vbs","2","33060","578","2016/08/16 01:53:12","2010/01/20 11:48:56","2014/10/16 14:25:14"
"C:\Users\Public\Documents\H_DEASE\UTIL_from_ZAPHOD42\NBIDDQL.VBS","2","33206","6121","2016/08/14 21:16:52","2012/01/31 10:44:34","2014/10/28 12:00:38"
"C:\Users\Public\Documents\NOLANB\BACKUPS\_Misc_Backups\UTIL_DAGDEV\UTIL_Milestone_20140129_113158\NBIDDQL.VBS","2","33206","6121","2016/08/15 04:32:28","2012/01/31 10:44:34","2015/09/01 00:11:57"
"C:\Users\Public\Documents\NOLANB\TASKS\DataEase_on_X64\Windows_Server_REFERENCE\CALL_OUT_UTIL_20130423_111142\NBIDDQL.VBS","2","33206","6121","2016/08/15 04:34:26","2012/01/31 12:44:34","2014/10/17 10:45:17"
"C:\Users\Public\Documents\NOLANB\TASKS\DataEase_on_X64\Windows_Server_REFERENCE\UTIL_SQLSERVER2K\NBIDDQL.VBS","2","33060","6121","2016/08/15 04:35:15","2012/01/31 11:44:34","2014/10/17 10:44:42"
"C:\Users\Public\Documents\NOLANB\TASKS\_EMV_Credit_Card_Processing\_Deliverables_Prep\UTIL_ZAPHOD42_20160309_085628\NBIDDQL.VBS","2","33206","6121","2016/08/15 05:38:25","2012/01/31 09:44:34","2012/01/31 09:44:34"
"C:\Users\Public\Documents\NOLANB\TASKS\_PTI_Gate_2016\UTIL_Rock_Hill\NBIDDQL.VBS","2","33206","6121","2016/08/15 03:24:31","2012/01/31 10:44:34","2012/01/31 10:44:34"
"C:\Users\Public\Documents\NOLANB\_Installation_Packages\Remote\2013\20131016\REPORTS\UTIL_20130919_150654\NBIDDQL.VBS","2","33206","6121","2016/08/15 21:11:43","2012/01/31 11:44:34","2014/10/17 10:03:06"
"C:\Users\Public\Documents\NOLANB\_Installation_Packages\UTIL_Reference\NBIDDQL.VBS","2","33060","6121","2016/08/14 23:45:07","2012/01/31 10:44:34","2014/10/17 10:04:09"
"C:\Users\Public\Documents\Other_Clients\Justice_Marty\01137_Inspection_Worksheet\Experiments\hey0425.VBS","2","33060","5927","2016/08/15 03:49:45","2008/08/19 14:07:52","2008/08/19 13:50:04"
"C:\Users\Public\Documents\Other_Clients\Justice_Marty\01137_Inspection_Worksheet\Experiments\tips0719.VBS","2","33060","6231","2016/08/15 03:49:48","2008/08/19 12:34:34","2008/08/19 11:51:49"
"C:\UTIL\NBIDDQL.VBS","2","33206","6121","2016/01/09 03:16:39","2012/01/31 10:44:34","2014/11/09 14:48:59"
"C:\Windows\Installer\$PatchCache$\Managed\C4361DE917E429941AABC7B46EEE931E\12.0.41002\MVVM.zip.en.VbSlMVVM","2","33060","64041","2016/01/09 03:46:40","2013/10/02 11:53:22","2013/10/02 11:53:22"
"C:\Windows\Installer\$PatchCache$\Managed\C4361DE917E429941AABC7B46EEE931E\12.0.41002\vbSilverlightApplication.zip.en.VbSlApp","2","33060","61837","2016/01/09 03:46:41","2013/10/02 11:53:22","2013/10/02 11:53:22"
"C:\Windows\Installer\$PatchCache$\Managed\C4361DE917E429941AABC7B46EEE931E\12.0.41002\vbSilverlightControlLibrary.zip.en.VbSlLib","2","33060","4378","2016/01/09 03:46:41","2013/10/02 11:53:22","2013/10/02 11:53:22"
"C:\Windows\Installer\$PatchCache$\Managed\C4361DE917E429941AABC7B46EEE931E\12.0.41002\vbSilverlightPrototype.zip.en.VbSlSketchFlow","2","33060","397861","2016/01/09 03:46:41","2013/10/02 11:53:22","2013/10/02 11:53:22"
"C:\Windows\System32\slmgr.vbs","2","33206","113629","2016/09/09 05:25:20","2009/06/10 16:38:48","2009/06/10 16:38:48"
"C:\Windows\System32\winrm.vbs","2","33206","204105","2016/09/11 04:47:04","2013/09/16 02:34:24","2016/09/05 12:47:29"
"C:\Windows\System32\Printing_Admin_Scripts\en-US\prncnfg.vbs","2","33206","105940","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
